Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,size,Price
68144.436,3.798838969,7.31174419,33488.90642,228.851596,1427890.046
58547.88696,4.134686567,7.356240218,40083.80157,173.2749868,1226440.247
78054.14552,4.070722738,5.421475759,16143.66497,195.3443241,975921.8634
77453.47979,5.090182137,7.640185777,53100.27867,149.5804003,1664147.639
75728.69859,3.896012466,4.384628713,46231.02645,133.5142122,1517922.272
61081.35086,5.262605792,7.807634187,25627.54628,158.944739,1132662.215
72120.35347,6.006062,7.788579727,49375.92529,159.7274106,1447671.675
76452.80738,4.765507598,7.160787976,24441.96637,181.6488713,1220591.006
53056.92104,5.81975643,9.536238616,35762.87062,204.2010883,1186662.514
63081.1021,5.328533516,7.542075813,41562.41094,159.5111681,1244789.022
66915.88588,6.475145705,7.18934811,26897.13476,178.6585678,966576.0202
70224.58213,4.965435929,7.573887966,43719.47956,176.3300967,1707494.922
56610.64256,6.153167507,7.558137483,25494.7403,202.4671282,729641.7409
73679.16564,3.484512907,5.909451928,19414.33715,176.6875839,1235144.096
57115.48368,2.571287662,6.322571379,31202.09973,141.667664,1278618.62
63270.35175,6.561947382,6.617986874,48531.79491,142.8029383,1084011.704
68728.22706,4.519467725,8.154691723,46415.35873,169.9363344,1786085.751
57630.37364,5.086442511,6.538802467,38748.5042,171.2879744,1096938.428
80949.35558,5.48795551,7.15536834,40034.41955,155.2398208,1606602.684
60587.02532,4.298581622,7.460396068,35683.6725,188.5481755,1346969.103
42258.77454,5.255005506,7.552481939,49215.66342,175.0160777,852703.2637
78757.68198,3.993842635,5.943870379,20453.29519,189.4301676,1084763.03
47594.44824,4.31797621,8.5967749,41311.06762,165.8785429,1133814.078
54465.74737,5.245828367,6.375873463,7234.963521,164.2070091,395523.2461
52399.74779,5.82291128,8.696622255,18116.61818,247.5644631,827268.2274
68944.99771,3.688379348,9.229063553,56617.14328,259.9416089,2119176.262
73345.67319,5.691684562,7.8797343,46245.41557,165.946742,1629573.886
73789.39613,6.642569674,7.762162585,40939.76707,167.0624387,1082370.171
66047.05353,7.137583077,7.955934585,26534.6979,222.6542221,642809.9667
75908.6705,6.998484234,7.05110773,35040.3312,167.7579858,1036277.062
84657.62364,2.874858206,7.456779004,37068.48676,174.1625117,1921028.57
68074.42797,6.159105214,7.074434337,32060.70901,146.2401458,1076032.554
49869.47974,4.333084651,7.960443989,36325.67877,207.6583639,892039.4035
60300.6653,5.072178544,6.637464725,34195.57506,176.1759615,992566.6233
75245.46544,2.83217965,7.420099548,37410.66993,243.7053947,1562887.225
76076.1063,5.228295609,7.831932215,45327.57551,189.7511926,1567859.073
81464.86494,5.437320822,7.717421883,45712.25194,186.0486765,1593331.709
57094.78149,4.106956422,7.118791272,30878.99927,163.4942739,1079408.595
74692.89514,3.375031367,7.840905844,58221.97699,176.2239389,2001910.216
75916.304,5.537479554,7.298367388,52072.35676,176.9768854,1686562.169
47129.09815,4.977949866,7.035695848,34721.16281,137.090278,779962.101
62317.08735,6.666510816,5.575276373,36075.80579,142.5189267,685355.4168
57576.05395,6.757396842,6.514580265,28653.59471,169.2397662,634218.4408
77481.70835,5.311757017,6.46380818,30735.59554,172.4889738,1153680.146
75408.35862,5.96434054,7.700189562,33003.25985,204.1642758,1235226.478
73739.84754,6.310991088,8.244523476,38988.12797,214.7248252,1423125.541
69327.70246,3.466344059,6.904156351,31948.93659,151.3072479,1550181.075
96550.99888,2.796121203,5.26630679,25707.07658,147.6144365,1740719.107
84487.8323,5.164445196,5.622522052,41764.6632,147.129499,1685967.648
53338.98917,6.510008802,8.172730703,45234.81835,180.4079731,858088.7188
78747.69557,4.511496611,7.61696684,48614.33245,176.8005878,1785374.292
73477.97642,6.294794535,6.237990623,46610.61533,163.5296323,1113782.468
81159.794,6.399631906,6.000769327,40861.61542,136.3628135,1182887.997
73294.46147,5.296906914,5.734420556,32253.01802,133.2261583,1151128.915
60946.59112,3.789675002,6.929552575,39660.6713,164.4471999,1420070.02
53793.17648,4.538739349,6.800894663,43458.00177,134.224791,1047280.112
65480.3066,5.418957377,6.69072862,35056.75102,149.6500897,860804.446
66987.51037,3.127993627,5.979165221,26672.07778,143.5736943,1314635.69
66626.53964,6.376090236,6.335303102,20257.79036,128.7821175,518831.4706
63445.86436,4.05647086,7.852759688,46462.31348,193.2661631,1510883.777
50935.95923,4.393224898,7.326665554,44128.20096,177.5579619,988123.7553
74085.9208,4.736511202,7.574102606,49674.4334,195.4899699,1490904.563
64410.67999,4.332234285,6.137954507,47477.00521,120.9192316,1306349.992
66710.0243,3.583092337,7.198715695,34238.4927,165.695306,1628490.793
43940.87136,3.756066998,6.657964505,23999.07857,147.6508251,547918.3264
69313.96972,6.354740516,6.734006879,30418.68189,157.34677,946821.3369
66398.4036,5.536534503,8.812317269,25841.52941,218.2580562,1074369.777
67136.0755,4.781513324,8.408889012,31846.25336,192.1310532,1468752.657
66547.01645,5.1539047,6.84729811,27850.8229,200.0254291,1094879.773
72472.36674,5.198121386,5.374961622,19745.49279,131.5744308,754960.5528
82958.01974,5.77403045,6.828231898,43015.09274,170.9128414,1578760.808
88968.52173,6.091670474,7.014097561,34751.73695,209.1844696,1433006.645
83417.24412,4.341565022,6.294627287,34922.25372,140.2288477,1794014.298
68613.00933,4.020390336,7.415320234,31936.44235,193.3205973,1373022.244
68527.3355,6.787052627,6.243116027,38852.68046,127.7670613,961311.7292
78818.71485,4.65936314,8.672263971,20631.29781,260.7832755,1398466.628
76948.4508,4.552125655,8.680824685,33189.80031,251.3476056,1676172.305
56315.35158,5.935024666,8.708239446,40985.4772,198.2018259,899466.5749
84898.79649,4.146689773,5.055857861,46066.86885,113.0620659,1658695.141
54094.85194,5.022617497,7.501275078,29371.03371,191.0892168,785460.6977
68661.24746,5.998836845,6.382668351,25431.39781,156.6976524,895441.0221
87062.45741,4.301558358,6.945353088,15007.77286,219.347843,1442674.185
82093.55911,6.011679035,6.780071588,30644.23589,182.4547769,1324022.025
58521.89628,6.249464263,6.854174621,44423.49869,167.4810641,671671.7145
71117.40595,6.29070558,5.959272268,43998.06351,120.38935,1065953.376
76888.25246,6.168795597,5.805193228,40974.15205,143.3182772,1124800.012
64608.22231,6.9429926,6.38247203,36947.25904,141.0154186,697840.5675
60555.03963,3.670234941,8.071888739,46257.12379,164.6659148,1646565.054
80980.26057,5.571772941,6.678787573,37340.98294,185.916247,1416648.297
69945.4618,5.478498431,7.443394888,25022.09883,227.1697834,1072891.083
56956.34414,4.511390591,6.777042814,57931.67323,126.4126568,1217320.703
59580.33162,5.594858432,7.31212466,38525.2392,201.0092381,1096173.168
75398.0768,5.047784782,5.28857279,42304.31774,130.8335044,1216307.146
79055.6522,4.052984177,7.50967935,41724.90928,169.4115075,1621035.903
68113.31124,4.693388979,7.206542561,44316.38482,187.6844517,1445804.832
90201.40464,5.461981152,6.015787795,35220.86194,191.557593,1417957.983
44206.21021,4.641632897,7.304254283,23033.54833,146.5338058,677277.5966
82748.75136,5.445243028,7.999047643,20152.16961,179.7962775,1410814.985
78933.49592,4.155835864,7.416307152,28675.19043,180.7599808,1520371.008
55833.70199,3.65612369,6.732811828,37838.86633,150.6087829,1086716.796
73853.70376,4.810180652,7.842874893,34823.60503,234.2404194,1647216.594
76956.49145,3.799984,6.412197842,23867.32598,171.823289,1203623.841
72682.75796,4.455508073,8.502343255,45348.55875,223.7435792,1715743.409
64188.5254,3.755119698,7.089831772,34211.29696,218.1914204,1267714.149
83656.48931,3.446431086,5.457145849,42841.74162,134.8599258,1564563.568
53793.28059,6.432549564,5.193259488,37683.74582,127.6332718,628870.3456
89910.75164,4.774720723,5.662139684,37517.88304,166.5212595,1534156.311
64105.60601,4.900713286,5.289327283,42938.16233,119.508508,1041896.851
60075.89061,5.715073503,7.604092129,30394.88704,200.388903,950121.5621
72331.67854,4.266658403,6.633598721,34718.07293,159.2259328,1377275.179
42969.65939,4.704499005,7.885507353,29594.08986,184.6160334,777733.6134
48418.25234,5.144469294,6.110107841,41513.39942,124.37091,702321.7523
57880.64441,5.203642322,7.272294414,20255.9803,175.9363904,846052.9112
74992.15533,3.965679718,7.716100333,30885.20321,234.8181911,1390870.095
54203.30082,3.701662693,6.204286865,60388.34425,119.9061179,1394900.985
70632.60722,3.705914697,7.158449467,45919.26116,198.5238871,1779858.274
86051.0873,4.951483376,6.196703573,49475.67121,163.4251991,1754866.395
72630.0094,5.262104282,4.711060431,45888.87423,97.45262491,1160397.822
61821.94044,5.261361966,8.076674531,19123.41954,240.8136041,808373.703
70754.59688,4.514666769,8.183183825,25442.39728,225.6219836,1277172.476
62840.19047,4.610636471,6.002304868,35658.69268,127.8743127,1026126.584
54259.47605,4.935615195,5.4917461,26482.16068,165.9978318,469016.2478
56060.90043,4.843854363,6.669531706,42461.31544,147.2360341,962551.0371
86401.89381,5.255847639,5.833799709,38799.43232,169.4926883,1385749.141
73466.77183,4.658308477,7.697665856,43108.01999,161.8421671,1605398.572
70817.39831,5.358285948,7.74434561,33597.49765,198.6514068,1196254.118
79661.16409,4.260694627,7.503768529,44099.74898,213.6383844,1879797.72
61506.59477,4.588938105,6.701059385,53962.05633,133.1745548,1271752.432
78114.42133,3.429954337,8.423978174,41831.04112,183.9414776,1876746.487
73779.09308,6.152080905,6.502540831,40935.06246,140.414655,1109586.411
78705.90987,5.806531331,7.609021436,40204.52046,165.2918507,1560270.485
83145.08571,3.809024432,9.309901622,7360.295191,243.0716602,1572814.863
63232.94007,3.649398576,7.262950102,33637.95541,200.6554543,1465223.509
71560.01989,5.314292825,5.776343122,40311.27626,145.3385942,1049672.249
79310.36198,6.752566001,7.518204325,43982.18896,210.6136073,1231157.255
56290.32129,5.234400244,7.112024107,27648.72339,210.2156603,854812.258
74526.49852,5.320310719,7.002164062,32518.48449,197.8908039,1250494.74
61467.74963,5.729426933,7.38290195,38816.13582,154.9631218,962183.803
73658.11674,4.900287954,7.925387401,57646.3915,212.3507438,1864670.074
56743.57798,5.748657929,5.129120552,23889.15663,123.5287273,577104.8149
63582.97606,6.202143675,5.872524435,52070.89638,115.6548004,1016187.104
78358.94845,5.741840255,8.102095935,40591.32522,166.7488506,1492965.733
82743.50931,4.485617898,8.137474862,41859.0724,253.2088933,1811265.523
61877.54906,5.453971207,6.801887465,28604.94368,170.5029931,1083745.372
59963.91404,3.630702775,6.442741924,39170.30806,166.6036241,1292979.365
58099.53712,4.241751667,9.148798841,27063.08781,227.0376464,1155513.175
75054.75347,4.717306697,6.402843907,37179.35057,137.9553103,1294069.533
79163.77862,6.88733915,6.922618314,31514.44338,186.0625664,1159147.109
69442.44539,5.032964105,5.580979938,56984.14525,137.6823763,1469561.675
76181.20752,5.520690574,5.313801866,22850.03376,161.1504562,988746.4206
56799.07406,6.138571249,4.499119974,52875.06496,86.15401332,774491.6533
52511.65435,6.420115061,6.561220474,24612.98724,161.429242,325195.9428
86362.7834,5.199969218,6.769325785,34050.12992,145.5738122,1477595.999
74230.51796,4.528337974,7.364007368,19108.53486,218.6279849,1483808.337
80793.42091,6.634403127,7.06046765,25377.56176,146.6351591,867444.7049
72618.53846,5.839425884,7.64012721,37345.91172,154.2031381,1420858.824
48662.29928,4.689506785,7.195635471,29002.0961,159.6521961,680982.7688
71277.26843,5.588122585,6.286579479,36325.78762,148.0508377,996996.3554
80285.68125,5.250063869,5.211933976,48633.82943,145.6844049,1439028.521
62681.79809,3.658745939,4.12527809,17454.45522,138.6174164,796910.7112
65673.75136,5.310132756,7.346789774,32367.44638,167.3703832,1166158.185
64426.86589,5.495987507,8.950179039,18214.31405,215.6408554,1055548.676
83801.82006,6.111849974,8.707379521,33184.55158,204.2560993,1642051.832
87638.11565,4.652991627,6.953770536,34109.24426,163.1198769,1734239.138
69179.70041,5.575226312,6.08347967,36323.69445,165.9532648,1193519.508
77540.89419,7.995283164,6.530857667,21671.51414,135.9234553,555755.6568
67612.49203,5.647191174,7.474352636,40272.36565,207.2528855,1244631.519
73180.67337,4.758101194,9.118588644,43144.71493,259.9533169,1768036.334
75786.34924,5.825626665,5.922408509,36352.35133,133.4588482,1047452.508
68294.30753,5.293130114,6.457792318,21770.67356,155.3607426,1038330.039
57684.52669,4.597866587,6.053240408,31033.02311,128.3398777,895600.4237
71701.8418,5.102045664,7.517091389,27610.38763,173.0406352,1352018.254
68259.16034,3.855921834,8.092215309,17861.31731,245.5311922,1128045.105
70972.24051,6.241562101,8.050487087,45696.87473,169.5547935,1268570.809
71307.90299,5.664785492,7.508271585,27619.16309,209.9860702,1061517.709
87626.94348,4.41138652,7.608873041,36654.46346,214.8001057,1724733.025
66651.6003,2.957338943,7.145904972,46165.70063,169.3548228,1660975.171
68600.0416,3.107960901,8.069702211,39091.21823,249.5879577,1797621.22
67846.04866,5.620295149,6.103863335,27442.09616,156.1599745,879511.1964
63345.18738,3.435860376,7.282044029,41461.94693,221.3957804,1565151.545
66262.19253,4.707705794,4.923681152,45055.2401,107.1230161,1199128.404
73659.10345,6.337983473,5.080215169,39575.38909,141.0110351,651787.9705
60904.45073,6.964223397,6.476941994,33078.14996,173.419002,586381.5473
63543.58805,4.593265741,5.567048468,44541.64605,111.5957628,1151741.155
67582.84414,5.360108201,8.013745403,41529.6954,224.7681358,1279051.669
54841.76459,5.74508332,5.66365786,31196.47801,119.6440273,585531.2381
69657.36279,4.647667749,5.36880436,29973.09356,123.5753893,884227.2099
66369.75098,6.73102377,7.399066489,18683.53506,159.753411,796666.1224
68785.85474,4.849938536,9.507527474,40634.94902,193.8466674,1624842.124
61306.11813,2.527720182,6.181664334,37252.72,192.8619158,1559997.151
54850.74177,6.384082089,5.548139816,38390.67149,130.0022315,615506.8011
71795.85833,5.397493888,7.997290565,49773.19509,185.0071381,1533492.797
69676.59651,5.522935125,5.893543734,31727.36438,147.5701929,1239940.042
55815.56872,3.848408815,6.002938215,42961.7642,171.933001,1308465.24
71332.55303,4.737644733,4.565155298,49628.41471,121.1196971,1430813.413
61951.17044,4.934816329,7.43863334,31521.27571,184.7519509,943404.239
57855.69136,5.815617487,6.568365928,40581.75932,144.4720691,938420.7846
66706.07453,5.288214278,7.890367053,38981.04403,174.1943252,1206393.181
54890.1033,5.710196333,5.532091955,32642.03744,123.0073979,481391.6433
61666.49943,4.910798305,8.138369526,24865.98505,219.2534602,1144641.819
75435.42425,5.410737535,6.890146149,22637.48514,155.5789604,1028636.423
61682.99948,5.026527397,6.288611418,29674.03236,164.2239018,856931.5284
68211.28951,3.066416443,6.970127179,40808.98878,198.88717,1742566.006
75282.44801,3.850923778,7.484608383,28385.50253,172.6645708,1617114.944
67143.75045,5.204314582,7.877533794,32715.66074,207.4839676,1364029.168
68974.10287,3.179905356,6.807937554,31832.99262,157.7637875,1702526.056
69845.23819,5.408211746,7.736606019,37014.02104,211.8287566,1375105.346
74475.54481,4.808010658,7.883840411,21149.00725,203.3231949,1174779.158
70219.69037,5.292752758,7.609499361,28553.81548,223.9245517,1126778.414
64455.7791,4.847544129,7.425795788,29066.21781,170.3011631,1095727.673
42940.13894,6.761934398,7.812724696,45709.11709,134.0590782,680418.724
66490.83327,4.46063841,7.951156537,33650.09384,179.2658541,1506798.755
64261.82856,5.30447801,6.612830339,41190.54637,156.3289277,1185935.641
85207.42505,3.96849868,7.345307871,40946.07085,180.9934997,2024121.461
76268.09274,4.622957183,9.002044879,25978.89523,235.0134016,1562842.638
69918.44186,4.068170046,8.310986463,54346.75234,210.0194746,1851065.497
51144.8509,6.808378256,6.701869131,18277.60136,138.8562721,287307.5837
72583.25334,4.478178963,5.773618814,21768.32105,170.4071736,968280.5181
58182.06087,4.947090141,7.871996503,17668.95198,168.2394126,880084.7004
85952.49316,3.794182832,7.066254236,24222.47091,222.4510823,1685368.164
79801.75734,4.686028244,5.519717438,33579.9133,168.413198,1169547.521
67922.60483,3.690808121,7.370992683,35447.92121,222.6285175,1613814.875
46062.75427,3.159891851,6.215335957,28288.33249,176.6277307,675919.6816
83658.66099,4.847170793,6.690874868,42647.86966,194.524405,1688642.679
58299.82603,5.962437184,7.002685869,31675.26753,143.7097241,868435.275
62342.84718,4.493916697,4.666259583,38010.37274,132.4277129,823941.9221
44328.2563,5.355048202,6.813808755,20820.24137,197.7141458,601007.3512
73470.93316,5.277490717,6.169214911,32855.5057,171.3930635,1144901.266
64438.10915,4.915207169,6.464967336,40538.96124,157.1450012,1069827.807
54516.63198,3.876588769,4.321938664,51298.9504,80.69029502,944491.0396
74182.50577,5.567597603,7.224551566,14659.99426,159.758659,790721.3678
43800.29197,3.635478045,6.990744746,34184.96587,174.2470987,809486.7099
50703.15292,4.903186854,7.784817857,26324.20787,207.8945249,743393.3473
81721.60582,6.604158978,5.85590121,40454.81895,165.1659402,1130293.597
74455.44203,4.281671819,6.98639502,62449.97385,183.3733092,1867050.536
61634.0358,5.251745224,6.867792808,46857.47027,185.0527347,1043548.609
47634.19218,6.994268916,6.784131099,51505.71168,127.6489929,646198.2245
81093.2315,4.396451241,6.564980962,38473.12773,154.1480861,1656401.837
50571.40647,4.074724318,7.946493041,40913.30483,221.7793271,1214563.15
69799.54988,7.365102577,6.641108664,17217.21682,138.385433,578396.2215
80955.09234,4.271528165,6.511389511,29431.80687,205.9850024,1344651.574
99317.82315,5.504139009,7.18272144,50350.35229,156.7674107,2219724.162
53510.24435,4.966876561,5.61579805,22977.91539,169.2259752,565680.5528
77755.5397,5.281459566,6.891789699,22239.28398,213.9067214,1091928.616
67726.19292,5.158532937,8.416413547,37158.73837,232.02098,1229702.948
46135.24786,5.343656514,7.303474997,39232.22491,166.8150074,615144.8986
77089.65366,4.8771838,6.265592476,46740.88672,157.8573396,1469237.205
88850.47602,6.216432786,6.15918296,26565.33433,197.337213,1205212.292
61828.03256,3.870713545,7.035450746,43068.22881,173.8337392,1377430.072
70553.46367,5.422429956,5.938542335,43538.29597,139.2860856,1037382.577
65220.10452,4.134735093,7.455660643,22585.2362,239.5570013,1073857.069
77932.5664,5.057447867,7.123306887,29085.13579,214.3790362,1448081.251
54341.1538,7.246093167,7.157119845,30542.21225,160.8264319,437436.1382
70850.39992,3.693214876,4.209620425,33845.64695,142.5432875,952912.2012
68482.91036,6.050154836,7.536690959,37366.8598,217.3341775,1123991.977
67006.3622,5.293610709,9.295531207,34653.7981,261.8768429,1440897.412
81941.22296,5.111994842,7.381076691,41766.85756,179.4602166,1648201.728
71717.86935,3.89894607,7.620690943,27524.95593,166.8519013,1390990.849
80168.91115,4.841431151,7.905983992,24833.29858,230.5246785,1406437.685
73047.32581,4.541665297,7.518636117,47053.45906,209.6203019,1703880.22
76186.84722,3.581446577,7.470557508,30829.90595,235.1285686,1553459.364
50764.67343,4.707121176,7.383725367,33577.08481,216.226607,872595.093
72551.36976,5.954067558,5.613834274,39740.06394,138.4974006,1030324.919
59981.13398,4.763423962,6.85280203,49620.38257,148.9092151,1194113.694
74521.14052,7.033608434,7.731463233,26251.87217,227.0726304,978103.6192
77853.31613,6.847847399,7.115080039,38031.07264,140.1035234,1224186.696
71684.09549,5.770628046,7.521449211,24555.33668,194.8930357,1062877.883
76223.56126,4.628372752,5.342217158,30165.33745,140.4380393,1023943.775
51654.2801,5.672288488,8.79127232,28197.61822,214.5908389,834599.9392
60717.39827,6.590790801,5.303686666,42891.59894,99.04327117,596350.3507
69413.6134,7.8811983,5.372992296,43722.51676,118.0685962,578142.4703
78529.52768,3.939112318,7.634761678,23897.11627,193.1961719,1578087.139
71350.77628,5.197445879,8.787965083,29207.16029,187.9225352,1285098.691
70250.56875,4.593808309,8.106738766,35271.36464,185.8231729,1520263.756
54725.20287,5.428042384,7.222152718,26993.35724,212.923554,722115.1243
68508.32406,4.46471412,7.151596571,25290.40994,155.4387275,1085103.003
66789.16181,5.609964346,6.783346706,35735.32371,138.1758642,1037033.039
62087.47464,4.817492997,8.135098421,43013.79648,187.9843183,1316206.247
77345.47238,5.592485371,8.243178477,26706.91103,252.590443,1137069.307
52018.16462,5.687731981,7.834925575,60742.63487,148.3361242,1248689.601
87916.90962,3.261577486,6.916735342,32697.87881,237.1478705,1939603.131
44710.18346,5.590871689,8.951344401,56584.4138,229.0545233,1048800.651
44048.45669,4.129028207,8.217176714,40942.59401,189.1496723,1028275.104
64201.50317,5.82531891,5.220126532,23252.16459,134.1228657,642646.439
80778.5735,3.420633523,6.822502872,42462.02841,186.7053472,1812209.137
54407.07785,4.597660903,7.423947631,36707.94163,198.6213118,1139959.933
70594.15766,4.272544123,6.844712274,55601.04894,138.5966845,1673538.169
66357.88017,4.50277759,7.028679218,39575.97947,183.1777505,1324845.863
62141.69861,5.939403941,6.063680473,37463.83648,163.5466043,916717.6047
83774.5433,3.296433852,9.652003929,37130.79685,291.7359806,2115010.704
39777.60691,5.195372774,7.147718742,38725.4243,135.3306087,696014.4677
83088.0696,4.54027006,8.725138633,40564.63881,213.852077,2021310.792
52588.68365,5.738567748,5.053065889,32938.35564,117.4326286,253185.7015
57818.79941,4.144377424,6.051938963,37984.18798,170.8364683,911247.817
81462.86286,4.885956483,7.065028292,31484.95511,168.5517342,1573288.818
74584.37392,5.279518199,6.414774565,46372.74504,175.0084248,1463383.487
67445.13841,4.019405413,7.486903794,36419.17069,173.2241049,1366854.241
61660.27229,4.013061539,6.262991666,50291.35995,134.6870418,1347904.395
74405.37257,5.376928235,5.546842196,28304.92386,120.7248364,913397.0869
71074.79941,4.192426743,7.290495553,44214.49364,215.7500996,1613414.233
77864.5148,5.880058951,6.929686495,25200.42395,180.2725473,928563.8216
70692.37299,7.090567291,7.763453654,31027.50583,204.5966476,994654.4094
72750.56473,5.095853373,7.308664006,45134.65342,165.4092718,1434144.261
76483.58551,5.767796007,5.458379949,54737.92664,139.5963463,1382787.325
74401.69918,5.735512235,5.416410273,26015.38384,121.4031815,962591.6566
59378.44838,4.09463322,7.085086291,43306.35042,186.5586145,1373528.558
84691.77031,4.266201409,7.624094724,22216.78721,203.6552065,1558639.881
66832.30745,3.625045031,5.793589812,41344.5206,167.9125199,1533815.882
81947.83832,3.529936765,6.122908818,43487.57712,147.7276415,1791771.289
68342.25967,4.535492426,7.45932335,34530.72763,194.9725734,1274983.648
52941.73085,4.935625742,6.718719308,54294.76621,141.7284779,1176437.919
81785.71266,6.478926049,6.847854216,56712.06902,147.1147616,1530172.525
94494.38435,3.759566224,6.700315713,31307.5215,230.9562863,1825858.255
68177.40477,4.536637729,5.625555164,23835.28645,145.4270938,974599.9588
65893.44773,6.031521117,6.665318115,28173.79002,143.8905608,856261.6152
71793.86826,3.671798561,7.422304752,53272.79247,204.8053568,1903533.084
90864.87746,6.159138277,7.345925208,39183.03228,157.9938163,1629640.53
62034.98064,5.174566859,7.878756751,29194.00407,189.4895529,1192672.334
75545.62733,5.413982917,5.929137508,32614.31774,146.6960351,1068856.227
74852.73538,3.947841687,8.433007791,26120.66089,216.4999396,1535844.896
62303.11302,5.768267589,8.454274609,33711.72484,237.2031733,1033155.329
71481.03493,5.811508063,7.152361081,45246.1741,200.5729075,1530013.449
80484.87001,6.490120006,5.771422322,28076.97938,139.9656945,1131225.76
84431.67331,6.561675715,7.793078979,26124.40716,178.4075047,1347225.945
55707.35382,6.583270765,6.756375842,22588.57754,173.7470074,676738.7155
81023.01749,4.487813022,5.656993706,30501.64782,158.514715,1437755.772
72466.08059,5.168609333,5.67083293,12113.11474,193.1711005,744741.9093
71663.29801,4.99291105,6.710290608,35315.03035,173.400969,1230628.986
81881.60723,5.745601249,8.952151664,62340.64,178.5165467,1976170.089
85480.43728,8.202785046,5.184568923,47508.80534,87.45254624,1033864.635
63753.86424,2.887663811,7.694744789,31347.68978,199.8230878,1558572.243
56935.32996,4.510028282,6.234253209,32965.93529,130.4055785,849180.846
66513.88445,4.22159612,8.04449668,5727.485885,234.6160885,717661.556
72554.53595,5.556118034,6.822376992,36249.40583,187.5936285,1187090.948
69956.75188,6.017898499,7.860718492,35148.16491,219.4310276,1326946.725
65126.70305,6.854931119,7.316436479,47258.75993,145.994291,1245785.051
71270.84203,5.574083588,7.691914339,40130.80794,218.8481248,1331897.457
59124.12488,4.579825523,8.016993185,36442.99498,175.9065358,1472337.699
55383.02378,3.901358072,8.120948,36106.36886,243.8107169,1130221.298
52512.84234,3.628155748,6.21934521,25943.0776,155.4016848,907462.4512
77050.18056,4.713635616,5.948392094,47171.9103,143.0283589,1581817.407
73267.90029,5.194779674,7.384763646,44674.46711,186.4805929,1441576.847
58585.09602,4.578467925,5.613752443,28026.78288,132.8503191,820250.3895
72770.16686,3.319583623,6.38769374,21357.03653,154.7067968,1293461.798
70203.60018,5.851698604,5.573351069,40588.57311,114.1894418,1288122.624
75841.48726,4.770773432,6.048691881,48641.80172,173.1302031,1361007.562
73679.40406,6.180430433,5.661759509,42734.24328,108.2726771,1084427.093
72928.96581,3.222994315,6.114027236,38728.04346,187.9010394,1638094.538
64448.81994,5.084153932,7.773270475,21240.1529,238.2404571,1197437.344
52652.65234,5.311056951,7.217268472,34776.58591,176.1416549,928210.7615
78482.22889,3.969956754,6.641954185,28452.31484,167.553261,1367619.923
68398.36246,4.397812587,6.861369598,49548.71879,183.3442902,1486401.321
73921.63556,3.456508006,5.880753234,36269.23295,173.3489777,1555510.38
71162.38124,4.315776687,7.223921451,39134.55477,200.1748305,1434240.356
61269.67441,5.577063992,7.724147821,36337.75525,179.2741597,981785.0592
75175.00476,5.193650096,5.614777225,25943.714,135.7165955,1005431.451
71286.51245,4.577042257,7.357500686,36411.97409,160.6719773,1346049.656
52190.96795,4.556144483,6.321704336,39309.46426,167.1851033,942397.0665
84054.4344,4.023547654,6.341021454,38712.70774,171.5053535,1812765.957
69017.58125,5.406353652,6.504090907,27751.98513,137.7515889,981559.8117
81490.49041,4.635307707,8.708421218,55928.08704,178.2552108,1914509.521
69273.77543,6.912529647,7.284399325,42086.78901,157.8219776,1034366.778
87106.5138,5.215265901,7.257371803,44102.19973,194.4790569,1795222.736
59821.35629,5.902128756,5.330953291,54223.65565,115.5188354,965491.8698
69517.84437,6.514384894,9.115588252,39739.75719,193.0193727,1384802.464
95358.18055,5.859764937,6.611755918,49759.12781,198.5110141,1902814.527
45546.64341,6.397075148,8.698535841,34810.67951,214.5180377,923830.3349
69664.07576,3.387819644,5.945618541,37012.99343,151.6226986,1074646.865
65221.12656,5.395977339,7.844857974,34752.93825,167.9577572,1069292.327
74452.82103,5.891852348,5.456042407,37298.07148,151.4937026,1065679.121
61046.28866,3.894754656,4.696139828,40277.89925,123.5795917,855667.1793
66537.59487,5.386335418,6.598793212,39265.01197,191.6384544,985462.2455
64675.75114,6.632221379,5.52781326,36376.48857,112.1695163,664298.9713
56586.12999,6.060783995,8.062721575,19540.90757,212.6590394,603714.7886
66148.99082,3.759392149,6.872539968,38903.19826,160.2305311,1300133.967
62714.62369,5.578703607,7.365242715,40082.66311,185.5130477,1095391.799
73490.59998,4.647901749,6.578461831,52452.0791,175.4999015,1357797.91
51858.90428,5.371119378,7.230377999,28593.87968,192.6450907,730739.419
67481.41474,4.172155807,8.13606691,18846.25449,200.5583261,1115627.78
74497.67308,4.833973557,8.142657828,28160.45754,252.3388693,1204753.002
70073.50299,5.112566864,7.222302024,40109.82955,198.9550906,1441526.837
86458.98086,6.44487701,8.28066894,22321.43516,236.500695,1336743.383
56894.40224,5.707344061,6.252545271,32478.66494,165.8591576,742705.2667
58153.2293,5.356914172,6.751950547,45756.53195,133.2999015,1150438.949
84556.63627,5.907541037,6.723412347,31797.31744,177.1606323,1326846.699
82732.98111,5.667287754,6.198476365,41136.52722,138.2899775,1252663.621
65694.05127,4.563259421,6.704929106,43406.71203,180.4158214,1359762.694
76061.35071,3.851286884,7.546065991,40876.96459,172.6761632,1778013.334
66935.47508,4.623610315,8.51382556,17573.6171,261.8677911,1109059.054
